  0.0000000000000000E+00    5    1    4    3 
  0.0000000000000000E+00    5    1    4    4 
  9.7104282497529986E-04    5    1    5    1 
  0.0000000000000000E+00    5    2    1    1 
  0.0000000000000000E+00    5    2    2    1 
  0.0000000000000000E+00    5    2    2    2 
  6.7526176092095377E-04    5    2    3    1 
  0.0000000000000000E+00    5    2    3    2 
  0.0000000000000000E+00    5    2    3    3 
  0.0000000000000000E+00    5    2    4    1 
  0.0000000000000000E+00    5    2    4    2 
  0.0000000000000000E+00    5    2    4    3 
  0.0000000000000000E+00    5    2    4    4 
  0.0000000000000000E+00    5    2    5    1 
  9.8310593387831297E-04    5    2    5    2 
  0.0000000000000000E+00    5    3    1    1 
  3.7274962032297396E-02    5    3    2    1 
  0.0000000000000000E+00    5    3    2    2 
  0.0000000000000000E+00    5    3    3    1 
  0.0000000000000000E+00    5    3    3    2 
  0.0000000000000000E+00    5    3    3    3 
  0.0000000000000000E+00    5    3    4    1 
  0.0000000000000000E+00    5    3    4    2 
  0.0000000000000000E+00    5    3    4    3 
  0.0000000000000000E+00    5    3    4    4 
  0.0000000000000000E+00    5    3    5    1 
  0.0000000000000000E+00    5    3    5    2 
  5.1684034145413518E-02    5    3    5    3 
  0.0000000000000000E+00    5    4    1    1 
  0.0000000000000000E+00    5    4    2    1 
  0.0000000000000000E+00    5    4    2    2 
  0.0000000000000000E+00    5    4    3    1 
  0.0000000000000000E+00    5    4    3    2 
  0.0000000000000000E+00    5    4    3    3 
  0.0000000000000000E+00    5    4    4    1 
  0.0000000000000000E+00    5    4    4    2 
  0.0000000000000000E+00    5    4    4    3 
  0.0000000000000000E+00    5    4    4    4 
  0.0000000000000000E+00    5    4    5    1 
  0.0000000000000000E+00    5    4    5    2 
  0.0000000000000000E+00    5    4    5    3 
  1.1427431481623108E-02    5    4    5    4 
  1.5941615008764193E-01    5    5    1    1 
  0.0000000000000000E+00    5    5    2    1 
  1.5571062736911281E-01    5    5    2    2 
  0.0000000000000000E+00    5    5    3    1 
  0.0000000000000000E+00    5    5    3    2 
  1.6290735233597450E-01    5    5    3    3 
  0.0000000000000000E+00    5    5    4    1 
  0.0000000000000000E+00    5    5    4    2 
  0.0000000000000000E+00    5    5    4    3 
  1.5005400110339770E-01    5    5    4    4 
  0.0000000000000000E+00    5    5    5    1 
  0.0000000000000000E+00    5    5    5    2 
  0.0000000000000000E+00    5    5    5    3 
  0.0000000000000000E+00    5    5    5    4 
  1.6400490969884274E-01    5    5    5    5 
  0.0000000000000000E+00    6    1    1    1 
  0.0000000000000000E+00    6    1    2    1 
  0.0000000000000000E+00    6    1    2    2 
  0.0000000000000000E+00    6    1    3    1 
  0.0000000000000000E+00    6    1    3    2 
  0.0000000000000000E+00    6    1    3    3 
  0.0000000000000000E+00    6    1    4    1 
  2.2459472814052200E-04    6    1    4    2 
  0.0000000000000000E+00    6    1    4    3 
  0.0000000000000000E+00    6    1    4    4 
  0.0000000000000000E+00    6    1    5    1 
  0.0000000000000000E+00    6    1    5    2 
  0.0000000000000000E+00    6    1    5    3 
  0.0000000000000000E+00    6    1    5    4 
  0.0000000000000000E+00    6    1    5    5 
  2.6106383119557422E-03    6    1    6    1 
  0.0000000000000000E+00    6    2    1    1 
  0.0000000000000000E+00    6    2    2    1 
  0.0000000000000000E+00    6    2    2    2 
  0.0000000000000000E+00    6    2    3    1 
  0.0000000000000000E+00    6    2    3    2 
  0.0000000000000000E+00    6    2    3    3 
  2.6755719397854810E-04    6    2    4    1 
  0.0000000000000000E+00    6    2    4    2 
  0.0000000000000000E+00    6    2    4    3 
  0.0000000000000000E+00    6    2    4    4 
  0.0000000000000000E+00    6    2    5    1 
  0.0000000000000000E+00    6    2    5    2 
  0.0000000000000000E+00    6    2    5    3 
  0.0000000000000000E+00    6    2    5    4 
  0.0000000000000000E+00    6    2    5    5 
  0.0000000000000000E+00    6    2    6    1 
  2.5412750795181676E-03    6    2    6    2 
  0.0000000000000000E+00    6    3    1    1 
  0.0000000000000000E+00    6    3    2    1 
  0.0000000000000000E+00    6    3    2    2 
  0.0000000000000000E+00    6    3    3    1 
  0.0000000000000000E+00    6    3    3    2 
  0.0000000000000000E+00    6    3    3    3 
  0.0000000000000000E+00    6    3    4    1 
  0.0000000000000000E+00    6    3    4    2 
  0.0000000000000000E+00    6    3    4    3 
  0.0000000000000000E+00    6    3    4    4 
  0.0000000000000000E+00    6    3    5    1 
  0.0000000000000000E+00    6    3    5    2 
  0.0000000000000000E+00    6    3    5    3 
  1.3060175609873159E-03    6    3    5    4 
  0.0000000000000000E+00    6    3    5    5 
  0.0000000000000000E+00    6    3    6    1 
  0.0000000000000000E+00    6    3    6    2 
  1.6483386666369673E-03    6    3    6    3 
  0.0000000000000000E+00    6    4    1    1 
  1.5880423831861570E-02    6    4    2    1 
  0.0000000000000000E+00    6    4    2    2 
  0.0000000000000000E+00    6    4    3    1 
  0.0000000000000000E+00    6    4    3    2 
  0.0000000000000000E+00    6    4    3    3 
  0.0000000000000000E+00    6    4    4    1 
  0.0000000000000000E+00    6    4    4    2 
  0.0000000000000000E+00    6    4    4    3 
  0.0000000000000000E+00    6    4    4    4 
  0.0000000000000000E+00    6    4    5    1 
  0.0000000000000000E+00    6    4    5    2 
  1.4805593156972614E-02    6    4    5    3 
  0.0000000000000000E+00    6    4    5    4 
  0.0000000000000000E+00    6    4    5    5 
  0.0000000000000000E+00    6    4    6    1 
  0.0000000000000000E+00    6    4    6    2 
  0.0000000000000000E+00    6    4    6    3 
  1.8069833098110187E-02    6    4    6    4 
  0.0000000000000000E+00    6    5    1    1 
  0.0000000000000000E+00    6    5    2    1 
  0.0000000000000000E+00    6    5    2    2 
  0.0000000000000000E+00    6    5    3    1 
  0.0000000000000000E+00    6    5    3    2 
  0.0000000000000000E+00    6    5    3    3 
  0.0000000000000000E+00    6    5    4    1 
  0.0000000000000000E+00    6    5    4    2 
  1.4805593156974786E-02    6    5    4    3 
  0.0000000000000000E+00    6    5    4    4 
  0.0000000000000000E+00    6    5    5    1 
  0.0000000000000000E+00    6    5    5    2 
  0.0000000000000000E+00    6    5    5    3 
  0.0000000000000000E+00    6    5    5    4 
  0.0000000000000000E+00    6    5    5    5 
  0.0000000000000000E+00    6    5    6    1 
  0.0000000000000000E+00    6    5    6    2 
  0.0000000000000000E+00    6    5    6    3 
  0.0000000000000000E+00    6    5    6    4 
  1.8069833098113625E-02    6    5    6    5 
  1.6549416597785202E-01    6    6    1    1 
  0.0000000000000000E+00    6    6    2    1 
  1.6628931931188701E-01    6    6    2    2 
  0.0000000000000000E+00    6    6    3    1 
  0.0000000000000000E+00    6    6    3    2 
  1.3973972508989962E-01    6    6    3    3 
  0.0000000000000000E+00    6    6    4    1 
  0.0000000000000000E+00    6    6    4    2 
  0.0000000000000000E+00    6    6    4    3 
  1.4539390811111666E-01    6    6    4    4 
  0.0000000000000000E+00    6    6    5    1 
  0.0000000000000000E+00    6    6    5    2 
  0.0000000000000000E+00    6    6    5    3 
  0.0000000000000000E+00    6    6    5    4 
  1.4539390811111724E-01    6    6    5    5 
  0.0000000000000000E+00    6    6    6    1 
  0.0000000000000000E+00    6    6    6    2 
  0.0000000000000000E+00    6    6    6    3 
  0.0000000000000000E+00    6    6    6    4 
  0.0000000000000000E+00    6    6    6    5 
  1.6248984119963469E-01    6    6    6    6 
  0.0000000000000000E+00    7    1    1    1 
  0.0000000000000000E+00    7    1    2    1 
  0.0000000000000000E+00    7    1    2    2 
  0.0000000000000000E+00    7    1    3    1 
  0.0000000000000000E+00    7    1    3    2 
  0.0000000000000000E+00    7    1    3    3 
  0.0000000000000000E+00    7    1    4    1 
 -3.0728188364629536E-04    7    1    4    2 
  0.0000000000000000E+00    7    1    4    3 
  0.0000000000000000E+00    7    1    4    4 
  0.0000000000000000E+00    7    1    5    1 
  0.0000000000000000E+00    7    1    5    2 
  0.0000000000000000E+00    7    1    5    3 
  0.0000000000000000E+00    7    1    5    4 
  0.0000000000000000E+00    7    1    5    5 
 -2.5359282626013909E-03    7    1    6    1 
  0.0000000000000000E+00    7    1    6    2 
  0.0000000000000000E+00    7    1    6    3 
  0.0000000000000000E+00    7    1    6    4 
  0.0000000000000000E+00    7    1    6    5 
  0.0000000000000000E+00    7    1    6    6 
  2.7481787329200029E-03    7    1    7    1 
  0.0000000000000000E+00    7    2    1    1 
  0.0000000000000000E+00    7    2    2    1 
  0.0000000000000000E+00    7    2    2    2 
  0.0000000000000000E+00    7    2    3    1 
  0.0000000000000000E+00    7    2    3    2 
  0.0000000000000000E+00    7    2    3    3 
 -2.6694665977367976E-04    7    2    4    1 
  0.0000000000000000E+00    7    2    4    2 
  0.0000000000000000E+00    7    2    4    3 
  0.0000000000000000E+00    7    2    4    4 
  0.0000000000000000E+00    7    2    5    1 
  0.0000000000000000E+00    7    2    5    2 
  0.0000000000000000E+00    7    2    5    3 
  0.0000000000000000E+00    7    2    5    4 
  0.0000000000000000E+00    7    2    5    5 
  0.0000000000000000E+00    7    2    6    1 
 -2.0787651725406075E-16    7    2    6    2 
  0.0000000000000000E+00    7    2    6    3 
  0.0000000000000000E+00    7    2    6    4 
  0.0000000000000000E+00    7    2    6    5 
  0.0000000000000000E+00    7    2    6    6 
  0.0000000000000000E+00    7    2    7    1 
  2.9227752122271910E-03    7    2    7    2 
  0.0000000000000000E+00    7    3    1    1 
  0.0000000000000000E+00    7    3    2    1 
  0.0000000000000000E+00    7    3    2    2 
  0.0000000000000000E+00    7    3    3    1 
  0.0000000000000000E+00    7    3    3    2 
  0.0000000000000000E+00    7    3    3    3 
  0.0000000000000000E+00    7    3    4    1 
  0.0000000000000000E+00    7    3    4    2 
  0.0000000000000000E+00    7    3    4    3 
  0.0000000000000000E+00    7    3    4    4 
  0.0000000000000000E+00    7    3    5    1 
  0.0000000000000000E+00    7    3    5    2 
  0.0000000000000000E+00    7    3    5    3 
  6.0144342043400045E-17    7    3    5    4 
  0.0000000000000000E+00    7    3    5    5 
  0.0000000000000000E+00    7    3    6    1 
  0.0000000000000000E+00    7    3    6    2 
  8.6847369941732270E-18    7    3    6    3 
  0.0000000000000000E+00    7    3    6    4 
  0.0000000000000000E+00    7    3    6    5 
  0.0000000000000000E+00    7    3    6    6 
  0.0000000000000000E+00    7    3    7    1 
  0.0000000000000000E+00    7    3    7    2 
  1.4237550849173664E-03    7    3    7    3 
  0.0000000000000000E+00    7    4    1    1 
 -1.4343650806225188E-02    7    4    2    1 
  0.0000000000000000E+00    7    4    2    2 
  0.0000000000000000E+00    7    4    3    1 
  0.0000000000000000E+00    7    4    3    2 
  0.0000000000000000E+00    7    4    3    3 
  0.0000000000000000E+00    7    4    4    1 
  0.0000000000000000E+00    7    4    4    2 
  0.0000000000000000E+00    7    4    4    3 
  0.0000000000000000E+00    7    4    4    4 
  0.0000000000000000E+00    7    4    5    1 
  0.0000000000000000E+00    7    4    5    2 
 -1.2493794666120888E-02    7    4    5    3 
  0.0000000000000000E+00    7    4    5    4 
  0.0000000000000000E+00    7    4    5    5 
  0.0000000000000000E+00    7    4    6    1 
  0.0000000000000000E+00    7    4    6    2 
  0.0000000000000000E+00    7    4    6    3 
 -1.4648791287665174E-02    7    4    6    4 
  0.0000000000000000E+00    7    4    6    5 
  0.0000000000000000E+00    7    4    6    6 
  0.0000000000000000E+00    7    4    7    1 
  0.0000000000000000E+00    7    4    7    2 
  0.0000000000000000E+00    7    4    7    3 
  1.6744910432643974E-02    7    4    7    4 
  0.0000000000000000E+00    7    5    1    1 
  0.0000000000000000E+00    7    5    2    1 
  0.0000000000000000E+00    7    5    2    2 
  0.0000000000000000E+00    7    5    3    1 
  0.0000000000000000E+00    7    5    3    2 
  0.0000000000000000E+00    7    5    3    3 
  0.0000000000000000E+00    7    5    4    1 
  0.0000000000000000E+00    7    5    4    2 
  1.2493794666121927E-02    7    5    4    3 
  0.0000000000000000E+00    7    5    4    4 
  0.0000000000000000E+00    7    5    5    1 
  0.0000000000000000E+00    7    5    5    2 
  0.0000000000000000E+00    7    5    5    3 
  0.0000000000000000E+00    7    5    5    4 
  0.0000000000000000E+00    7    5    5    5 
  0.0000000000000000E+00    7    5    6    1 
  0.0000000000000000E+00    7    5    6    2 
  0.0000000000000000E+00    7    5    6    3 
  0.0000000000000000E+00    7    5    6    4 
  1.4648791287667020E-02    7    5    6    5 
  0.0000000000000000E+00    7    5    6    6 
  0.0000000000000000E+00    7    5    7    1 
  0.0000000000000000E+00    7    5    7    2 
  0.0000000000000000E+00    7    5    7    3 
  0.0000000000000000E+00    7    5    7    4 
  1.6744910432644158E-02    7    5    7    5 
 -3.5972484438192308E-02    7    6    1    1 
  0.0000000000000000E+00    7    6    2    1 
 -2.4566898909866419E-15    7    6    2    2 
  0.0000000000000000E+00    7    6    3    1 
  0.0000000000000000E+00    7    6    3    2 
  5.5420044203446846E-16    7    6    3    3 
  0.0000000000000000E+00    7    6    4    1 
  0.0000000000000000E+00    7    6    4    2 
  0.0000000000000000E+00    7    6    4    3 
 -2.4443966675168857E-03    7    6    4    4 
  0.0000000000000000E+00    7    6    5    1 
  0.0000000000000000E+00    7    6    5    2 
  0.0000000000000000E+00    7    6    5    3 
  0.0000000000000000E+00    7    6    5    4 
  2.4443966675195133E-03    7    6    5    5 
  0.0000000000000000E+00    7    6    6    1 
  0.0000000000000000E+00    7    6    6    2 
  0.0000000000000000E+00    7    6    6    3 
  0.0000000000000000E+00    7    6    6    4 
  0.0000000000000000E+00    7    6    6    5 
  3.4632292112283600E-15    7    6    6    6 
  0.0000000000000000E+00    7    6    7    1 
  0.0000000000000000E+00    7    6    7    2 
  0.0000000000000000E+00    7    6    7    3 
  0.0000000000000000E+00    7    6    7    4 
  0.0000000000000000E+00    7    6    7    5 
  5.6229534142066877E-02    7    6    7    6 
  1.7086137863613557E-01    7    7    1    1 
  0.0000000000000000E+00    7    7    2    1 
  1.7142083537188857E-01    7    7    2    2 
  0.0000000000000000E+00    7    7    3    1 
  0.0000000000000000E+00    7    7    3    2 
  1.4191862137383673E-01    7    7    3    3 
  0.0000000000000000E+00    7    7    4    1 
  0.0000000000000000E+00    7    7    4    2 
  0.0000000000000000E+00    7    7    4    3 
  1.4655663376461109E-01    7    7    4    4 
  0.0000000000000000E+00    7    7    5    1 
  0.0000000000000000E+00    7    7    5    2 
  0.0000000000000000E+00    7    7    5    3 
  0.0000000000000000E+00    7    7    5    4 
  1.4655663376461106E-01    7    7    5    5 
  0.0000000000000000E+00    7    7    6    1 
  0.0000000000000000E+00    7    7    6    2 
  0.0000000000000000E+00    7    7    6    3 
  0.0000000000000000E+00    7    7    6    4 
  0.0000000000000000E+00    7    7    6    5 
  1.6416284910162637E-01    7    7    6    6 
  0.0000000000000000E+00    7    7    7    1 
  0.0000000000000000E+00    7    7    7    2 
  0.0000000000000000E+00    7    7    7    3 
  0.0000000000000000E+00    7    7    7    4 
  0.0000000000000000E+00    7    7    7    5 
 -3.1208293542104480E-15    7    7    7    6 
  1.6670753293037638E-01    7    7    7    7 
  0.0000000000000000E+00    8    1    1    1 
  0.0000000000000000E+00    8    1    2    1 
  0.0000000000000000E+00    8    1    2    2 
  0.0000000000000000E+00    8    1    3    1 
  3.4628436896059985E-04    8    1    3    2 
  0.0000000000000000E+00    8    1    3    3 
  0.0000000000000000E+00    8    1    4    1 
  0.0000000000000000E+00    8    1    4    2 
  0.0000000000000000E+00    8    1    4    3 
  0.0000000000000000E+00    8    1    4    4 
  4.2267234983976558E-04    8    1    5    1 
  0.0000000000000000E+00    8    1    5    2 
  0.0000000000000000E+00    8    1    5    3 
  0.0000000000000000E+00    8    1    5    4 
  0.0000000000000000E+00    8    1    5    5 
  0.0000000000000000E+00    8    1    6    1 
  0.0000000000000000E+00    8    1    6    2 
  0.0000000000000000E+00    8    1    6    3 
  0.0000000000000000E+00    8    1    6    4 
  0.0000000000000000E+00    8    1    6    5 
  0.0000000000000000E+00    8    1    6    6 
  0.0000000000000000E+00    8    1    7    1 
  0.0000000000000000E+00    8    1    7    2 
  0.0000000000000000E+00    8    1    7    3 
  0.0000000000000000E+00    8    1    7    4 
  0.0000000000000000E+00    8    1    7    5 
  0.0000000000000000E+00    8    1    7    6 
  0.0000000000000000E+00    8    1    7    7 
  3.3657365373189376E-04    8    1    8    1 
  0.0000000000000000E+00    8    2    1    1 
  0.0000000000000000E+00    8    2    2    1 
  0.0000000000000000E+00    8    2    2    2 
  3.1618621617328634E-04    8    2    3    1 
  0.0000000000000000E+00    8    2    3    2 
  0.0000000000000000E+00    8    2    3    3 
  0.0000000000000000E+00    8    2    4    1 
  0.0000000000000000E+00    8    2    4    2 
  0.0000000000000000E+00    8    2    4    3 
  0.0000000000000000E+00    8    2    4    4 
  0.0000000000000000E+00    8    2    5    1 
  7.9990367539312609E-05    8    2    5    2 
  0.0000000000000000E+00    8    2    5    3 
  0.0000000000000000E+00    8    2    5    4 
  0.0000000000000000E+00    8    2    5    5 
  0.0000000000000000E+00    8    2    6    1 
  0.0000000000000000E+00    8    2    6    2 
  0.0000000000000000E+00    8    2    6    3 
  0.0000000000000000E+00    8    2    6    4 
  0.0000000000000000E+00    8    2    6    5 
  0.0000000000000000E+00    8    2    6    6 
  0.0000000000000000E+00    8    2    7    1 
  0.0000000000000000E+00    8    2    7    2 
  0.0000000000000000E+00    8    2    7    3 
  0.0000000000000000E+00    8    2    7    4 
  0.0000000000000000E+00    8    2    7    5 
  0.0000000000000000E+00    8    2    7    6 
  0.0000000000000000E+00    8    2    7    7 
  0.0000000000000000E+00    8    2    8    1 
  2.7952866668555609E-03    8    2    8    2 
  0.0000000000000000E+00    8    3    1    1 
  1.4890985370612470E-02    8    3    2    1 
  0.0000000000000000E+00    8    3    2    2 
  0.0000000000000000E+00    8    3    3    1 
  0.0000000000000000E+00    8    3    3    2 
  0.0000000000000000E+00    8    3    3    3 
  0.0000000000000000E+00    8    3    4    1 
  0.0000000000000000E+00    8    3    4    2 
  0.0000000000000000E+00    8    3    4    3 
  0.0000000000000000E+00    8    3    4    4 
  0.0000000000000000E+00    8    3    5    1 
  0.0000000000000000E+00    8    3    5    2 
  1.9662891602167474E-02    8    3    5    3 
  0.0000000000000000E+00    8    3    5    4 
  0.0000000000000000E+00    8    3    5    5 
  0.0000000000000000E+00    8    3    6    1 
  0.0000000000000000E+00    8    3    6    2 
  0.0000000000000000E+00    8    3    6    3 
  4.7490016733814696E-03    8    3    6    4 
  0.0000000000000000E+00    8    3    6    5 
  0.0000000000000000E+00    8    3    6    6 
  0.0000000000000000E+00    8    3    7    1 
  0.0000000000000000E+00    8    3    7    2 
  0.0000000000000000E+00    8    3    7    3 
 -6.8358123759769710E-03    8    3    7    4 
  0.0000000000000000E+00    8    3    7    5 
  0.0000000000000000E+00    8    3    7    6 
  0.0000000000000000E+00    8    3    7    7 
  0.0000000000000000E+00    8    3    8    1 
  0.0000000000000000E+00    8    3    8    2 
  9.2357101345849953E-03    8    3    8    3 
  0.0000000000000000E+00    8    4    1    1 
  0.0000000000000000E+00    8    4    2    1 
  0.0000000000000000E+00    8    4    2    2 
  0.0000000000000000E+00    8    4    3    1 
  0.0000000000000000E+00    8    4    3    2 
  0.0000000000000000E+00    8    4    3    3 
  0.0000000000000000E+00    8    4    4    1 
  0.0000000000000000E+00    8    4    4    2 
  0.0000000000000000E+00    8    4    4    3 
  0.0000000000000000E+00    8    4    4    4 
  0.0000000000000000E+00    8    4    5    1 
  0.0000000000000000E+00    8    4    5    2 
  0.0000000000000000E+00    8    4    5    3 
  2.7244724611345445E-03    8    4    5    4 
  0.0000000000000000E+00    8    4    5    5 
  0.0000000000000000E+00    8    4    6    1 
  0.0000000000000000E+00    8    4    6    2 
 -9.9098400541377304E-04    8    4    6    3 
  0.0000000000000000E+00    8    4    6    4 
  0.0000000000000000E+00    8    4    6    5 
  0.0000000000000000E+00    8    4    6    6 
  0.0000000000000000E+00    8    4    7    1 
  0.0000000000000000E+00    8    4    7    2 
 -1.4957191952867756E-03    8    4    7    3 
  0.0000000000000000E+00    8    4    7    4 
  0.0000000000000000E+00    8    4    7    5 
  0.0000000000000000E+00    8    4    7    6 
  0.0000000000000000E+00    8    4    7    7 
  0.0000000000000000E+00    8    4    8    1 
  0.0000000000000000E+00    8    4    8    2 
  0.0000000000000000E+00    8    4    8    3 
  3.4648523309793919E-03    8    4    8    4 
  2.1762739331002024E-02    8    5    1    1 
  0.0000000000000000E+00    8    5    2    1 
  9.4274419895235603E-03    8    5    2    2 
  0.0000000000000000E+00    8    5    3    1 
  0.0000000000000000E+00    8    5    3    2 
  1.4470360182896691E-02    8    5    3    3 
  0.0000000000000000E+00    8    5    4    1 
  0.0000000000000000E+00    8    5    4    2 
  0.0000000000000000E+00    8    5    4    3 
  7.0375424924736937E-03    8    5    4    4 
  0.0000000000000000E+00    8    5    5    1 
  0.0000000000000000E+00    8    5    5    2 
  0.0000000000000000E+00    8    5    5    3 
  0.0000000000000000E+00    8    5    5    4 
  6.1651001909923458E-03    8    5    5    5 
  0.0000000000000000E+00    8    5    6    1 
  0.0000000000000000E+00    8    5    6    2 
  0.0000000000000000E+00    8    5    6    3 
  0.0000000000000000E+00    8    5    6    4 
  0.0000000000000000E+00    8    5    6    5 
 -4.5994415673686027E-03    8    5    6    6 
  0.0000000000000000E+00    8    5    7    1 
  0.0000000000000000E+00    8    5    7    2 
  0.0000000000000000E+00    8    5    7    3 
  0.0000000000000000E+00    8    5    7    4 
  0.0000000000000000E+00    8    5    7    5 
 -2.5442934384100269E-02    8    5    7    6 
 -3.0612379241803113E-03    8    5    7    7 
  0.0000000000000000E+00    8    5    8    1 
  0.0000000000000000E+00    8    5    8    2 
  0.0000000000000000E+00    8    5    8    3 
  0.0000000000000000E+00    8    5    8    4 
  2.4127192441589514E-02    8    5    8    5 
  0.0000000000000000E+00    8    6    1    1 
  0.0000000000000000E+00    8    6    2    1 
  0.0000000000000000E+00    8    6    2    2 
  0.0000000000000000E+00    8    6    3    1 
  0.0000000000000000E+00    8    6    3    2 
  0.0000000000000000E+00    8    6    3    3 
  0.0000000000000000E+00    8    6    4    1 
  0.0000000000000000E+00    8    6    4    2 
 -3.2540491518286987E-02    8    6    4    3 
  0.0000000000000000E+00    8    6    4    4 
  0.0000000000000000E+00    8    6    5    1 
  0.0000000000000000E+00    8    6    5    2 
  0.0000000000000000E+00    8    6    5    3 
  0.0000000000000000E+00    8    6    5    4 
  0.0000000000000000E+00    8    6    5    5 
  0.0000000000000000E+00    8    6    6    1 
  0.0000000000000000E+00    8    6    6    2 
  0.0000000000000000E+00    8    6    6    3 
  0.0000000000000000E+00    8    6    6    4 
 -2.4785665715490020E-02    8    6    6    5 
  0.0000000000000000E+00    8    6    6    6 
  0.0000000000000000E+00    8    6    7    1 
  0.0000000000000000E+00    8    6    7    2 
  0.0000000000000000E+00    8    6    7    3 
  0.0000000000000000E+00    8    6    7    4 
 -2.4455684832162650E-02    8    6    7    5 
  0.0000000000000000E+00    8    6    7    6 
  0.0000000000000000E+00    8    6    7    7 
  0.0000000000000000E+00    8    6    8    1 
  0.0000000000000000E+00    8    6    8    2 
  0.0000000000000000E+00    8    6    8    3 
  0.0000000000000000E+00    8    6    8    4 
  0.0000000000000000E+00    8    6    8    5 
  5.6436157168016934E-02    8    6    8    6 
  0.0000000000000000E+00    8    7    1    1 
  0.0000000000000000E+00    8    7    2    1 
  0.0000000000000000E+00    8    7    2    2 
  0.0000000000000000E+00    8    7    3    1 
  0.0000000000000000E+00    8    7    3    2 
  0.0000000000000000E+00    8    7    3    3 
  0.0000000000000000E+00    8    7    4    1 
  0.0000000000000000E+00    8    7    4    2 
 -3.4038013371603199E-02    8    7    4    3 
  0.0000000000000000E+00    8    7    4    4 
  0.0000000000000000E+00    8    7    5    1 
  0.0000000000000000E+00    8    7    5    2 
  0.0000000000000000E+00    8    7    5    3 
  0.0000000000000000E+00    8    7    5    4 
  0.0000000000000000E+00    8    7    5    5 
  0.0000000000000000E+00    8    7    6    1 
  0.0000000000000000E+00    8    7    6    2 
  0.0000000000000000E+00    8    7    6    3 
  0.0000000000000000E+00    8    7    6    4 
 -2.5734379887825790E-02    8    7    6    5 
  0.0000000000000000E+00    8    7    6    6 
  0.0000000000000000E+00    8    7    7    1 
  0.0000000000000000E+00    8    7    7    2 
  0.0000000000000000E+00    8    7    7    3 
  0.0000000000000000E+00    8    7    7    4 
 -2.2765279706516733E-02    8    7    7    5 
  0.0000000000000000E+00    8    7    7    6 
  0.0000000000000000E+00    8    7    7    7 
  0.0000000000000000E+00    8    7    8    1 
  0.0000000000000000E+00    8    7    8    2 
  0.0000000000000000E+00    8    7    8    3 
  0.0000000000000000E+00    8    7    8    4 
  0.0000000000000000E+00    8    7    8    5 
  5.7386992988185649E-02    8    7    8    6 
  5.9859427518254710E-02    8    7    8    7 
  1.4890785385247932E-01    8    8    1    1 
